labels,timestamp,value
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998929671291,"$0;1708601998929671291;protected void tools.descartes.teastore.webui.servlet.IndexServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643221;1708601998908746091;1708601998929664341;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998929580939,"$0;1708601998929580939;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7675822614899589259;1708601998903478853;1708601998929574736;teastore-webui-76644ffb9f-tjrfv;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998929050275,"$0;1708601998929050275;protected void tools.descartes.teastore.webui.servlet.IndexServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7675822614899589256;1708601998868755099;1708601998929046586;teastore-webui-76644ffb9f-tjrfv;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998922752739,"$0;1708601998922752739;protected void tools.descartes.teastore.webui.servlet.IndexServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;3456653451495211145;1708601998748634355;1708601998922743716;teastore-webui-76644ffb9f-jwzmz;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998921512154,"$0;1708601998921512154;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199168;1708601998858473851;1708601998921506245;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998919559555,"$0;1708601998919559555;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199182;1708601998919420507;1708601998919552361;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998918815474,"$0;1708601998918815474;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643213;1708601998884649721;1708601998918805522;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998910939475,"$0;1708601998910939475;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7675822614899589257;1708601998874801626;1708601998910929896;teastore-webui-76644ffb9f-tjrfv;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998908227814,"$0;1708601998908227814;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643220;1708601998908078776;1708601998908212695;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998899174539,"$0;1708601998899174539;protected void tools.descartes.teastore.webui.servlet.IndexServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643206;1708601998869080910;1708601998899167432;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998897781551,"$0;1708601998897781551;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199162;1708601998841527514;1708601998897766089;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998895338063,"$0;1708601998895338063;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199172;1708601998895181686;1708601998895323081;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998895158119,"$0;1708601998895158119;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;3456653451495211146;1708601998845377642;1708601998895150447;teastore-webui-76644ffb9f-jwzmz;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998893240543,"$0;1708601998893240543;protected void tools.descartes.teastore.webui.servlet.IndexServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643197;1708601998853820821;1708601998893231487;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998892965109,"$0;1708601998892965109;protected void tools.descartes.teastore.webui.servlet.IndexServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643203;1708601998867510452;1708601998892957337;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998888886473,"$0;1708601998888886473;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199158;1708601998837503305;1708601998888874419;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998888715027,"$0;1708601998888715027;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199161;1708601998841439785;1708601998888704471;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998888550241,"$0;1708601998888550241;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643196;1708601998853671123;1708601998888536293;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998887396116,"$0;1708601998887396116;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643214;1708601998887293446;1708601998887389316;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998886231744,"$0;1708601998886231744;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643192;1708601998788181671;1708601998886224116;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998886231399,"$0;1708601998886231399;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643188;1708601998776477833;1708601998886223885;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998884535679,"$0;1708601998884535679;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643189;1708601998778745586;1708601998884526699;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998884419973,"$0;1708601998884419973;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643173;1708601998740420170;1708601998884412856;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998874974554,"$0;1708601998874974554;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7675822614899589258;1708601998874845652;1708601998874966594;teastore-webui-76644ffb9f-tjrfv;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998870251367,"$0;1708601998870251367;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643207;1708601998870127153;1708601998870237337;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998869036973,"$0;1708601998869036973;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643205;1708601998868886724;1708601998869017572;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998865609633,"$0;1708601998865609633;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;3456653451495211150;1708601998865470016;1708601998865590678;teastore-webui-76644ffb9f-jwzmz;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998865609588,"$0;1708601998865609588;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;3456653451495211151;1708601998865469895;1708601998865590435;teastore-webui-76644ffb9f-jwzmz;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998865590105,"$0;1708601998865590105;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643200;1708601998865472766;1708601998865577165;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998865230112,"$0;1708601998865230112;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643198;1708601998853820572;1708601998865215922;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998861025097,"$0;1708601998861025097;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643199;1708601998860885322;1708601998861008649;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998859502036,"$0;1708601998859502036;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7675822614899589254;1708601998850383211;1708601998859496681;teastore-webui-76644ffb9f-tjrfv;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998858527273,"$0;1708601998858527273;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199167;1708601998850424239;1708601998858519753;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998858483410,"$0;1708601998858483410;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;7675822614899589255;1708601998858345180;1708601998858475582;teastore-webui-76644ffb9f-tjrfv;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998857421595,"$0;1708601998857421595;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199159;1708601998838050039;1708601998857410901;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998857148529,"$0;1708601998857148529;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199163;1708601998841544555;1708601998857141536;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998855126622,"$0;1708601998855126622;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199160;1708601998841439910;1708601998855115212;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998853373947,"$0;1708601998853373947;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199156;1708601998818757049;1708601998853362344;teastore-webui-76644ffb9f-nc94z;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998852922926,"$0;1708601998852922926;protected void tools.descartes.teastore.webui.servlet.IndexServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643149;1708601997960519687;1708601998852909731;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998852322429,"$0;1708601998852322429;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;3456653451495211149;1708601998852189647;1708601998852306684;teastore-webui-76644ffb9f-jwzmz;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998852082621,"$0;1708601998852082621;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643195;1708601998851975254;1708601998852072713;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998851979236,"$0;1708601998851979236;protected void tools.descartes.teastore.webui.servlet.CartActionServlet.handleGETRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;4879931671232643194;1708601998794422176;1708601998851963849;teastore-webui-76644ffb9f-xgkfs;0;0"
"{filename=/symlogs/sym-kieker-output.dat, job=rabbitmq-logs}",1708601998850686220,"$0;1708601998850686220;protected void tools.descartes.teastore.webui.servlet.LoginActionServlet.handlePOSTRequest(jakarta.servlet.http.HttpServletRequest, jakarta.servlet.http.HttpServletResponse);<no-session-id>;2488238794122199157;1708601998818757002;1708601998850672994;teastore-webui-76644ffb9f-nc94z;0;0"
